_id,head,normalized_head
875,qa0li0mu0ŋa2wuŋ0,alimungawung
876,qa0li0mu2san0,alimusan
877,qa0li0mu2qut0,alimuut
879,qa0lim2yun0,alimyun
880,pa0ŋa0lim2yun0,pangalimyun
881,qa0lin0da2haw0,alindahaw
882,qa0lin0da2naw0,alindanaw
883,qa0lin0da2ŋa0,alindanga
884,qa0lin0da2ŋay0,alindangay
885,qa0lin0da0say1,alindasay
886,qa0li0ŋa1,alinga
887,qa0li0ŋab2ŋab0,alingabngab
888,qa0li0ŋag2ŋag0,alingagngag
889,qa0li0ŋag0ŋa0gan1,alingagngagan
890,qa0li0ŋa2sa0,alingasa
891,ka0qa0li0ŋa2sa0,kaalingasa
892,qa0li0ŋa2sa0,alingasa
893,ka0qa0li0ŋa2sa0,kaalingasa
894,qa0li0ŋa2su0,alingasu
895,qa0li0ŋa0su2hun0,alingasuhun
896,qa0li0ŋaw2ŋaw0,alingawngaw
897,pa0qa0li0ŋaw2ŋaw0,paalingawngaw
898,qa0li0ŋaw2ŋaw0,alingawngaw
899,qa0liŋ0ga2nay0,alingganay
900,qa0liŋ2gat0,alinggat
901,qa0li0ŋi2qiŋ0,alingiing
902,qa0li0ŋi2si0,alingisi
903,qa0li0ŋi2sig0,alingisig
904,qa0li0ŋis2ŋis0,alingisngis
905,qa0li0ŋit1,alingit
906,qa0li0ŋi0tiŋ1,alingiting
907,qa0liŋ0ka0was1,alingkawas
908,qa0li0ŋug2ŋug0,alingugngug
909,qa0lin0su2qub0,alinsuub
910,qa0lin0ta0bu1,alintabu
911,qa0li0nu0puŋ1,alinupung
912,qa0li0pad2nu0,alipadnu
913,qa0li0pad2say0,alipadsay
914,qa0li0pan2ti0,alipanti
915,qa0li0pa0sa1,alipasa
916,qa0li0pa2ta0,alipata
917,qa0li0pa2taq0,alipata
918,qa0li0pat2pat0,alipatpat
919,qa0lip2qip0,alip-ip
920,qa0lip2qip0,alip-ip
921,qa0li0pu2lu0,alipulu
922,qa0li0pu2luŋ0,alipulung
923,qa0li0pu0ŋa1,alipunga
924,qa0li0pu0ŋaq1,alipunga
925,qa0li0pu2ŋa0,alipunga
926,qa0li0pu2ŋa0,alipunga
927,qa0li0pu0tu1,aliputu
928,qa0li0pu2tu0,aliputu
929,qa0li2raw0,aliraw
930,qa0qirdyik0,alirdyik
931,qa0li2ruŋ0,alirung
932,qa0lis2bu0,alisbu
933,qa0lis2buŋ0,alisbung
934,qa0lis2dan0,alisdan
935,qa0lis2di0,alisdi
936,qa0li0siw2siw0,alisiwsiw
937,qa0lis2ŋaw0,alisngaw
938,pa0ŋa0lis2ŋaw0,pangalisngaw
939,qi0na0lis2ŋaw0,inalisngaw
940,qa0lis2tu0,alistu
941,qa0li0suk2suk0,alisuksuk
942,qa0li0tun2dan0,alitundan
943,qa0li0wa2laŋ0,aliwalang
944,qa0li0wa0rus1,aliwarus
945,qa0li0wa2rus0,aliwarus
946,qa0li2was0,aliwas
947,qa0liwa0sun0,aliwasun
948,qa0li0wa0sa1,aliwasa
949,qa0li0wa2sa0,aliwasa
950,qa0li0yup2yup0,aliyupyup
951,qal0ka0ba2la0,alkabala
952,qal0kal2di0,alkaldi
953,qal0kam2pur0,alkampur
954,qal0kam0pu0ra0du1,alkampuradu
956,di0qal0kam2pur0,dialkampur
957,qal0kan2si0,alkansi
959,qal0kan0si2ya0,alkansiya
960,qal0kay2di0,alkaydi
961,qal0ki0la1,alkila
962,qal0kit2ran0,alkitran
963,qal0ku2ba0,alkuba
964,qal0ku0hi2ris0,alkuhiris
965,qal0ku0hul1,alkuhul
966,qal0ku0hu0li2ra0,alkuhulira
967,qal0qumbra0,alkumbra
968,qal0quntra0,alkuntra
969,qal0mag2ri0,almagri
970,qal0ma0ma2tir0,almamatir
971,qal0ma0na2ki0,almanaki
972,qal0ma0si2ga0,almasiga
973,qal0ma0sin1,almasin
974,qal0qindras0,almindras
975,qal0mi0ran2ti0,almiranti
976,qal0mi0ris1,almiris
977,qal0mi0rul1,almirul
978,qal0mis0mut0yim2pu0,almismutyimpu
979,qal0mu0ha2da0,almuhada
980,qal0mu0ha0dun1,almuhadun
981,qal0mun0di0gas1,almundigas
982,qal0mu0ni2da0,almunida
983,qal0mu0ra2nas0,almuranas
984,qal2pa0,alpa
985,pa0ŋal2pa0,pangalpa
986,qal0pa0bi0ta0yis1,alpabitayis
987,qal0pa2ka0,alpaka
988,qal0pal2pa0,alpalpa
989,qal0pal0pa0han1,alpalpahan
990,qal0pi0lir1,alpilir
991,pa0ŋal0pi0lir1,pangalpilir
993,qal0pi0ril1,alpiril
994,qal0pi0rin1,alpirin
995,qal0pi0ri0si2ya0,alpirisiya
996,qal0qumbra0,alpumbra
997,qal0pun0si2nu0,alpunsinu
998,qal2put0,alput
999,qal2sa0,alsa
1002,qi0nal2sa0,inalsa
1005,qal0sam0yin2tu0,alsamyintu
1006,qal2ta0,alta
1009,di0qal2ta0,dialta
1011,qal2tar0,altar
1012,qal2tu0,altu
1013,qal2tu0,altu
1014,qa0lu1,alu
1015,qa0lu0qa2lu0,alualu
1016,qa0lu0qa0lu0han1,alualuhan
1017,ma0qa0lu0qa0lu0hun1,maalualuhun
1018,qa0lu0ha2nay0,aluhanay
1019,qa2luq0,alu
1020,qa0lu0bi2hid0,alubihid
1021,qa0lud2qud0,alud-ud
1022,qa0lud0qu2dun0,alud-udun
1023,qa0lug1,alug
1024,qa0lug0ba2ti0,alugbati
1025,qa0lug2qug0,alug-ug
1026,qa0lu0ha2nay0,aluhanay
1027,qa0lu0hi2pan0,aluhipan
1028,qa0lu0ka0ba1,alukaba
1029,qa0lu0kab2haŋ0,alukabhang
1030,qa0lu2la0,alula
1031,qa0lum1,alum
1032,qa0lu2man0,aluman
1033,qa2lum0,alum
1034,qa0lu2mun0,alumun
1035,qa2lum0,alum
1036,qa0lu0mi0num1,aluminum
1038,qa0lu0mi2nus0,aluminus
1039,qa0lum2nus0,alumnus
1040,qa0lum2qum0,alum-um
1041,qa2lun0,alun
1042,qa0qundris0,alundris
1043,qa0qundris0,alundris
1044,qa2luŋ0,alung
1045,qa2luŋ0,alung
1046,qa0luŋ0qa2luŋ0,alung-alung
1047,qa0lu0ŋa2qiŋ0,alungaing
1048,qa0lu0ŋaqi0ŋun0,alungaingun
1049,qa0lu0ŋa0qug1,alungaug
1050,qa0luŋ2nan0,alungnan
1051,qa2lup0,alup
1052,qa0lup1,alup
1053,qa0lu0pa0qup1,alupaup
1054,qa0lu0piq1,alupi
1055,qa0lup2qup0,alup-up
1056,qa0lu0pu0qup1,alupuup
1057,qa2lus0,alus
1058,pa0qa2lus0,paalus
1059,qa0lu0si2man0,alusiman
1060,qa0lut1,alut
1061,pa0qa0lut1,paalut
1062,qa0lu0wi2haw0,aluwihaw
1063,qa0luy1,aluy
1065,qa0luy1,aluy
1066,qa2luy0,aluy
1067,qa0lu0yan1,aluyan
1068,qa0lu2yuk0,aluyuk
1069,qa0luyu0kan0,aluyukan
1070,ki0na0qa0lu0yu0kan1,kinaaluyukan
1071,qal0ya2du0,alyadu
1072,qal0ya2dus0,alyadus
1073,qal0yan2sa0,alyansa
1074,qal2yas0,alyas
1075,qal2yin0,alyin
1076,qa0ma1,ama
1078,ma0na2muq0,manamu.
1079,pa0ŋa0ma1,pangama
1080,qa0ma0qa2ma0,amaama
1082,qa0ma0han1,amahan
1084,pa0ŋa0ma0han1,pangamahan
1085,qa0ma2qun0,amaun
1086,qa0ma1,ama
1087,qa2mag0,amag
1088,qa0ma0ga1,amaga
1089,qa0mag0qa0mag1,amag-amag
1090,qa0ma0gan1,amagan
1091,qa0ma0gus1,amagus
1092,qa0ma2gus0,amagus
1093,qa0ma0han1,amahan
1094,qa0ma0huŋ1,amahung
1095,qa0ma2kan0,amakan
1096,qi0na0ma2kan0,inamakan
1097,qam2qam0,am-am
1098,hi0qam2qam0,hiam-am
1099,ha0qam2qam0,haam-am
1100,qam0qam1,am-am
1101,qa0ma0ma0huŋ1,amamahung
1102,qa0ma0ma0kul1,amamakul
1103,qa0ma0ma0liw1,amamaliw
1104,qa0ma0maŋ2kas0,amamangkas
1105,qa0ma0maŋ2luy0,amamangluy
1106,qa0ma0maŋ2paŋ0,amamangpang
1107,qa0ma0may2lan0,amamaylan
1108,qa0maŋ1,amang
1109,qi0na0maŋ1,inamang
1110,qa0maŋ0qa0maŋ1,amang-amang
1111,qa0maŋ2tan0,amangtan
1112,qa0man2ti0,amanti
1114,qa0ma2nus0,amanus
1115,qa0ma0pu2lun0,amapulun
1116,qa0ma0puŋ1,amapung
1117,qa0mar0gu2su0,amargusu
1118,qa0ma0ril2yu0,amarilyu
1119,qa0mas2pas0,amaspas
1120,qa0ma0su2na0,amasuna
1121,qa0mat1,amat
1122,qa2mat0,amat
1123,pa0ŋa2mat0,pangamat
1124,qa0ma2tuŋ0,amatung
1125,qa0mat2yur0,amatyur
1126,qa0ma2qun0,amaun
1127,qa0maw1,amaw
1128,qa0ma2wun0,amawun
1129,qa2may0,amay
1130,qa0ma2yuŋ0,amayung
1131,qam2baq0,amba
1132,qam0ba2han0,ambahan
1133,qam2bak0,ambak
1134,qam0bak0qam2bak0,ambak-ambak
1135,qam2bak0,ambak
1136,qam0bak0qam2bak0,ambak-ambak
1137,qam0ba0laŋ1,ambalang
1138,qam0baŋ1,ambang
1139,qam0ba0ŋul1,ambangul
1140,qam2bas0,ambas
1141,qam2baw0,ambaw
1142,qam2bi0,ambi
1143,qam2bid0,ambid
1144,qam2big0,ambig
1145,qam0bi0has1,ambihas
1146,qam0bi2has0,ambihas
1147,qam0bi0lay1,ambilay
1148,qam2bir0,ambir
1149,qam0bi0si0yun1,ambisiyun
1150,qam0bis0yu2su0,ambisyusu
1151,qam2bit0,ambit
1154,qam2buq0,ambu
1155,qam2bug0,ambug
1156,pa0qam2bug0,paambug
1157,qam0bu2hut0,ambuhut
1158,pa0qam0bu2hut0,paambuhut
1159,qam0bu0hu0tan1,ambuhutan
1160,qam0bu0lan0si0ya1,ambulansiya
1161,qam2buŋ0,ambung
1162,qam0bu2ŋan0,ambungan
1163,ka0qam2buŋ0,kaambung
1164,qam2buŋ0,ambung
1165,qam0bu2ŋan0,ambungan
1166,qam2bus0,ambus
1167,qam2but0,ambut
1172,pa0ŋam2but0,pangambut
1173,qam2buy0,ambuy
1174,qam2buy0,ambuy
1175,qam2gid0,amgid
1176,qig0qam2gid0,ig-amgid
1177,ka0qam2gid0,kaamgid
1178,qam2gu0,amgu
1179,pag0hi0qam2gu0,paghiamgu
1180,pag0ka0qam2gu0,pagkaamgu
1181,qa0mi2ga0,amiga
1182,mi0ga1,miga
1183,qa0mi2gas0,amigas
1184,qa0mi2gu0,amigu
1185,pa0ŋa0mi2gu0,pangamigu
1186,mi0gu1,migu
1187,qa0mi2han0,amihan
1188,pa0ŋa0mi2han0,pangamihan
1189,qa0mi0ha0nan1,amihanan
1190,qa0mi0mi0hid1,amimihid
1191,qa0mi0mi0hig1,amimihig
1192,qa0mi0mis2lun0,amimislun
1193,qa0mi0mi0tas1,amimitas
1194,qa0min1,amin
1195,qa0min0qa2min0,amin-amin
1196,pa0qa0min1,paamin
1197,qa0min2dar0,amindar
1198,qA0mi0ri0ka1,amirika
1199,qA0mi0ri0ka2na0,amirikana
1200,qA0mir0ka2na0,amirkana
1201,Mir0ka2na0,mirkana
1202,qa0mi0ri0ka0na0yis1,amirikanayis
1203,qA0mi0ri0ka2nu0,amirikanu
1204,qA0mir0ka2nu0,amirkanu
1205,Mir0ka2nu0,mirkanu
1206,qi0na0mi0ri0ka2nu0,inamirikanu
1207,qa0mi0rul1,amirul
1208,qa0mis2tad0,amistad
1209,qa0mi0tu1,amitu
1210,qam2pa0,ampa
1211,qam0pa0qam2pa0,ampaampa
1212,qam2pad0,ampad
1213,qam0pa2han0,ampahan
1214,qam0pa0la2ya0,ampalaya
1215,qam0pa0pa2ŋig0,ampapangig
1216,qam0pa0ra1,ampara
1217,qam2paw0,ampaw
1218,qam2pay0,ampay
1219,qam0pa2yir0,ampayir
1220,qam2piŋ0,amping
1221,ma0qam0pi2ŋun0,maampingun
1222,ma0qi0nam0pi2ŋun0,mainampingun
1223,qam0pit0yat2ru0,ampityatru
1224,qi0nam0pit0yat2ru0,inampityatru
1225,qam0pi0yun1,ampiyun
1226,pa0ŋam0pi0yun1,pangampiyun
1227,qam0pi0yu0ni2ru0,ampiyuniru
1228,qam0pi0yun1,ampiyun
1229,qampli0,ampli
1230,qamp0li0pa2yir0,amplipayir
1231,qamp0li0payi0ran0,amplipayiran
1232,qam2puq0,ampu
1233,qa0lam0pu0qa0nan1,alampuanan
1234,ma0qam0pu0qun1,maampuun
1235,ma0qin0qam0pu0qun1,main-ampuun
1236,ma0qa0lam0pu0qun1,maalampuun
1237,mag0qa0qam2puq0,mag-aampu
1238,mag0qa0lam2puq0,mag-alampu
1239,qam0pu2ŋul0,ampungul
1240,qa0mu1,amu
1241,qa2mu0,amu
1242,mu1,mu
1243,pa0ŋa2mu0,pangamu
1245,qa0muq1,amu
1247,qA0mu2qay0,amuay
1248,qa0la0mu2qan0,alamuan
1249,qa2muq0,amu
1250,qa0mul1,amul
1251,qa0mu2lan0,amulan
1252,qa0mu2lun0,amulun
1253,qa0mu2ma0,amuma
1254,qa0mu0mun1,amumun
1256,qa0mu0muŋ1,amumung
1257,qa0mu0muŋ2gut0,amumunggut
1258,qa0mu0muŋ2puŋ0,amumungpung
1259,qa0mu0mun2tag0,amumuntag
1260,qa0muŋ1,amung
1261,pa0ŋa0muŋ1,pangamung
1262,qa0muŋ0qa2muŋ0,amung-amung
1263,qa0muŋ0qa0mu0ŋan1,amung-amungan
1264,ma0qa0muŋ0qa0mu0ŋun1,maamung-amungun
1265,qa0mu0nis2tal0,amunistal
1266,qa0mur1,amur
1268,qa0mu0ra2du0,amuradu
1269,qa0mu0ral1,amural
1271,qa0mur0si2ku0,amursiku
1272,ka0qa0mur0si2ku0,kaamursiku
1273,qa0mur0ti0sa0si0yun1,amurtisasiyun
1274,qa0mu0ru2su0,amurusu
1275,qa2mut0,amut
1276,qa0la0mu2tan0,alamutan
1277,qa0la0mu0tan1,alamutan
1278,qa0mu2ti0,amuti
1279,qa2muy0,amuy
1280,qa2muy0,amuy
1281,qam2yun0,amyun
1282,ka0qam2yun0,kaamyun
1283,qan1,-an
1284,qan1,-an
1285,qan1,-an
1286,qan1,-an
1287,qan1,-an(→)
1288,qan1,-an-
1289,qan1,ana
1290,qa2naq0,ana
1291,qa0na2qa0,anaa
1292,na2qa0,naa
1296,pag0ka0qa0na2qa0,pagkaanaa
1297,pa0ka0qa0na2qa0,pakaanaa
1298,qa0na0qa2hun0,anaahun
1299,qa2nab0,anab
1300,qa0na0bu1,anabu
1301,qa0nab2yuŋ0,anabyung
1302,qa2nad0,anad
1303,qa0nad1,anad
1304,qa0na0ran1,anaran
1305,qa2nag0,anag
1306,qi0na2nag0,inanag
1307,qa0na0gun1,anagun
1308,qa0na0gu0nan1,anagunan
1309,qa0na0ga2si0,anagasi
1310,qa0na0gu1,anagu
1311,qa0na2gu0,anagu
1312,qa0na0haq1,anaha
1313,qa0na2haw0,anahaw
1316,qa0nak1,anak
1323,qA0nak0,anak
1324,pa0qa0nak1,paanak
1325,pa0la0qaŋ0ka0nan1,palaangkanan
1326,pi0na0qaŋ2kan0,pinaangkan
1327,pa0ŋa0nak1,panganak
1328,pa0ŋa2nak0,panganak
1329,pi0na0ŋa0nak1,pinanganak
1330,qa0nak0qa2nak0,anak-anak
1331,qaŋ2kan0,angkan
1332,pa0qaŋ2kan0,paangkan
1333,qaŋ0ka2nun0,angkanun
1334,qa0laŋ2kan0,alangkan
1335,hi0naŋ2kan0,hinangkan
1336,hi0ŋaŋ2kan0,hingangkan
1337,qig0qa2nak0,ig-anak
1338,qig0qa0la2nak0,ig-alanak
1339,qi0na0nak1,inanak
1340,mag0qa0la2nak0,mag-alanak
1341,ta0li0qa2nak0,talianak
1342,qu0ma0qa2nak0,umaanak
1343,qana0kun0,anakun
1344,pa0la0qa2nak0,palaanak
1345,qa0nam1,anam
1346,pa0qa0nam1,paanam
1347,qa0nan1,-anan
1348,qa0nan1,-anan(→)
1349,qan2qan0,an-an
1350,qa0na0nak2law0,ananaklaw
1351,qa0na0nak2yud0,ananakyud
1352,qa0na0nam2si0,ananamsi
1353,qa0na0naŋ2gal0,anananggal
1354,qa0na0naŋ2kil0,ananangkil
1355,qa0na0pug1,anapug
1356,qa0na0pu0gan1,anapugan
1357,qa0na0pu0gun1,anapugun
1358,qa2nas0,anas
1359,qa2naw0,anaw
1360,qa2naw0,anaw
1361,qa0qawnsir0,anawnsir
1362,qa0nay1,anay
1363,qa0na0yun1,anayun
1364,qana0yun0,anayun
1365,qa0la0na0yun1,alanayun
1366,qa0na0yu2nun0,anayunun
1367,qa0nay1,anay
1368,qa2nay0,anay
1369,qa2nay0,anay
1370,pa0ŋa2nay0,panganay
1371,qa0nay1,-anay
1372,qa0nay0qa0nay1,anay-anay
1373,qan2da0,anda
1374,qan2da0,anda
1375,qan0da0dur1,andadur
1376,qan2dak0,andak
1377,pa0ŋan2dak0,pangandak
1378,qan0da0kan1,andakan
1379,ma0pa0ŋan0da2kun0,mapangandakun
1380,ma0ŋan0da2kun0,mangandakun
1381,qan2dam0,andam
1382,pa0ŋan2dam0,pangandam
1383,ma0pa0ŋan0da2mun0,mapangandamun
1384,qan0dam2yu0,andamyu
1385,qan0da2na0,andana
1386,qan2dar0,andar
1387,hi0ŋan2dar0,hingandar
1388,qan0da0rul1,andarul
1389,qan2das0,andas
1390,qan2daw0,andaw
1392,qan0da2yag0,andayag
1393,qan0da2yun0,andayun
1394,qan2diŋ0,anding
1395,qan2dir0,andir
1403,qan2du0,andu
1404,qan2duq0,andu
1407,qan0du2hay0,anduhay
1408,qan0du0hu2nun0,anduhunun
1409,qan2duq0,andu
1410,qan2duq0,andu
1411,qan0du2haw0,anduhaw
1412,qan0du2hay0,anduhay
1413,qaŋ1,ang
1414,qa2ŋa0,anga
1415,qa2ŋa0,anga
1416,qa0ŋa2qaŋ0,angaang
1417,qa2ŋal0,angal
1418,qaŋa0lan0,angalan
1419,qa0ŋa0las0ka2las0,angalaskalas
1420,qa0ŋan0qa2ŋan0,angan-angan
1421,qaŋ2qaŋ0,ang-ang
1422,qaŋ0qa0ŋan1,ang-angan
1423,qa0ŋat1,angat
1424,qa0ŋat1,angat
1426,qa2ŋat0,angat
1427,pa0ŋa2ŋat0,pangangat
1428,qa0ŋa0tun1,angatun
1429,qa2ŋay0,angay
1430,qa0ŋay1,angay
1432,pa0qa2ŋay0,paangay
1433,pa0hi0qa2ŋay0,pahiangay
1434,pa0qa0ŋay1,paangay
1435,pa0qa0ŋa0yan1,paangayan
1436,ka0qa0ŋa2yan0,kaangayan
1437,ma0qa0ŋa2yun0,maangayun
1438,ma0ki0qa0ŋa2yun0,makiangayun
1439,qaŋ2duq0,angdu
1440,ma0qaŋ0du0qun1,maangduun
1441,qaŋ2gaq0,angga
1442,qaŋ2gal0,anggal
1443,qaŋ2gid0,anggid
1444,qaŋ2guy0,angguy
1445,qaŋ2hal0,anghal
1446,pa0qaŋ2hal0,paanghal
1447,qaŋ2haw0,anghaw
1448,qaŋ2hil0,anghil
1450,qaŋ0hi0li0ka1,anghilika
1451,qaŋ0hiŋ2hu0,anghinghu
1452,qaŋ2hit0,anghit
1453,ka0qaŋ2hit0,kaanghit
1454,qa0ŋi2qiŋ0,angiing
1455,qa0ŋi2lan0,angilan
1456,qa2ŋin0,angin
1457,qa0ŋit2ŋit0,angitngit
1458,qaŋ2ka0,angka
1459,qaŋ2kab0,angkab
1460,qaŋ2kas0,angkas
1461,qaŋ0ka0sa0nan1,angkasanan
1462,qaŋ2kat0,angkat
1463,ma0ŋa0laŋ2kat0,mangalangkat
1464,ma0ŋa0qaŋ2kat0,mangaangkat
1465,qaŋkla0,angkla
1466,qaŋ2kub0,angkub
1467,qaŋ2kun0,angkun
1468,ma0ŋa0qaŋ2kun0,mangaangkun
1469,hi0ŋaŋ2kun0,hingangkun
1470,qaŋ0ku0ni2ru0,angkuniru
1471,qaŋ2lit0,anglit
1472,qaŋ2su0,angsu
1473,ka0qaŋ2su0,kaangsu
1474,qaŋ0su2han0,angsuhan
1475,qaŋ2sud0,angsud
1476,qaŋ2tad0,angtad
1477,pa0qaŋ2tag0,paangtag
1478,qaŋ2tud0,angtud
1479,qaŋ0tu0run1,angturun
1480,qa0ŋu0qa0ŋu1,anguangu
1481,qa0ŋu0qa0ŋu0hun1,anguanguhun
1482,qa0ŋul1,angul
1483,qa2ŋul0,angul
1484,qa0ŋul0qa0ŋul1,angul-angul
1485,qa0ŋu0lun0ku0lun1,angulunkulun
1486,qa0ŋus1,angus
1487,qa0ŋut1,angut
1488,qa2ŋut0,angut
1489,qa2ŋut0,angut
1490,qan2haq0,anha
1493,qan0ha0qan1,anhaan
1494,hi0qan2haq0,hianha
1495,ha0qan2haq0,haanha
1496,ka0qan0ha0qun1,kaanhaun
1497,qan2hi0,anhi
1498,qan0hi0qan1,anhian
1499,hi0qan2hi0,hianhi
1500,ha0qan2hi0,haanhi
1501,ka0qan0hi0qun1,kaanhiun
1502,qan2hin0,anhin
1503,qan2hiŋ0,anhing
1504,qan2huy0,anhuy
1505,qa2ni0,ani
1506,qi0na2ni0,inani
1507,qa0ni2qa0,ania
1509,qa0ni0qag1,aniag
1510,qa2nib0,anib
1511,qa2nib0,anib
1512,ka0qa2nib0,kaanib
1513,qa0ni2bal0,anibal
1514,qa0ni0bir0sar2yu0,anibirsaryu
1515,qa0ni2buŋ0,anibung
1516,qa0nig2qig0,anig-ig
1517,qa0ni2hag0,anihag
1518,qa0ni0qi1,anii
1519,qa0ni0kad1,anikad
1520,qa0ni2law0,anilaw
1521,qa0nil2yu0,anilyu
1522,qa0ni0mal1,animal
1523,qa0ni0mar1,animar
1524,qa0ni0mas1,animas
1525,pa0ŋa0ni0mas1,panganimas
1526,qa0ni0ma0si0yun1,animasiyun
1527,qa0ni2mik0,animik
1528,qa0ni0mi0ku1,animiku
1529,qa0ni0mu1,animu
1530,qa0nim2ya0,animya
1531,qa0ni2nag0,aninag
1532,qa0ni2naw0,aninaw
1533,qa0nin2dut0,anindut
1535,ma0qa0nin2dut0,maanindut
1536,qa0ni0ni0kad1,aninikad
1537,qa0ni0niŋ2siŋ0,aniningsing
1538,qa0ni0ni2put0,aniniput
1540,pa0ŋa0ni0ni2put0,panganiniput
1541,qa0ni2nu0,aninu
1543,pa0ŋa0ni2nu0,panganinu
1544,qa0ni0pay1,anipay
1545,qa0nis1,anis
1546,qa0ni0sa2du0,anisadu
1547,qa2nis0,anis
1548,qa2nis0,anist
1549,qa0ni0say1,anisay
1550,qa0nis2qis0,anis-is
1551,qa0nis2lag0,anislag
1552,qa0nis0tis2ya0,anistisya
1553,qa2nit0,anit
1554,qa0ni2tu0,anitu
1555,qa0ni2yu0,aniyu
1556,qan2lit0,anlit
1557,qan2sir0,ansir
1558,qan0si0ya2nu0,ansiyanu
1560,qan2su0,ansu
1561,qan2suy0,ansuy
1562,qan2tad0,antad
1563,qan0ta0gu0nis2mu0,antagunismu
1564,qan0ta2hay0,antahay
1565,qan2tak0,antak
1566,qan2taw0,antaw
1567,pa0qan2taw0,paantaw
1568,qan2ti0,anti
1569,qan2tiq0,anti-
1570,qan2ti0,anti
1571,qan0ti0ba0yu0ti0ku1,antibayutiku
1572,qan0ti2gu0,antigu
1573,qi0nan0ti0gu1,inantigu
1574,qan0ti2hay0,antihay
1575,qan0tik0ris2tu0,antikristu
1576,qan0ti0ma2nu0,antimanu
1577,qan0ti2na0,antina
1578,qan0tiŋ0qan2tiŋ0,anting-anting
1579,qan0ti0pa2ra0,antipara
1580,qan0ti0pas1,antipas
1581,qan0ti0pa0ti0ku1,antipatiku
1582,qan0ti0pu2lu0,antipulu
1583,qan0ti0pun1,antipun
1584,qan0ti0pu2na0,antipuna
1585,qan0ti0ra2bis0,antirabis
1586,qan2tis0,antis
1587,qan0ti0sip0ti0ku1,antisiptiku
1588,qan0ti0si2pu0,antisipu
1589,qan0ti0tir2hi0,antitirhi
1590,qan0ti0qu2hus0,antiuhus
1591,qan0ti0yu2hus0,antiyuhus
1592,qan1,antu
1593,qan0tu2qan0,antuan
1594,qan0tu2buŋ0,antubung
1595,qan2tud0,antud
1596,qan2tug0,antug
1597,qan0tu0gan1,antugan
1598,qan0tu0gun1,antugun
1599,qan2tug0,antug
1600,qan0tu2huy0,antuhuy
1601,qan0tu2laŋ0,antulang
1602,qan0tu0la2ŋa0,antulanga
1605,qan0tu0li2haw0,antulihaw
1606,qan0tu0liha0wun0,antulihawun
1607,qan0tu2luq0,antulu
1608,qan2tus0,antus
1609,qa0lan0tu2sun0,alantusun
1610,ma0qi0nan0tu2sun0,mainantusun
1611,ma0qan0tu2sun0,maantusun
1612,qan0tu0tu1,antutu
1613,qan0tu0wa2ŋa0,antuwanga
1614,qa0nu1,anu
1615,qa2nud0,anud
1616,qa0nud1,anud
1617,pa0ti0qa2nud0,patianud
1618,pa0qa0nud1,paanud
1619,pa0ŋa2nud0,panganud
1620,ka0pa0ŋa0nu2ran0,kapanganuran
1621,pa0ŋa0nu2run0,panganurun
1622,qa0nu0gas1,anugas
1623,qa0nu2gun0,anugun
1624,pa0ŋa0nu2gun0,panganugun
1625,qa0nu0gut1,anugut
1626,qa0nu2hus0,anuhus
1627,qa0nuk1,anuk
1628,qa2nuk0,anuk
1629,pa0qa0nuk1,paanuk
1630,qa0nu0lar1,anular
1631,qa0nu0ma0li2ya0,anumaliya
1632,qa0nun1,-anun
1633,qan2qun0,an-un
1634,qa0nu2naŋ0,anunang
1635,qa0nu2naŋ0,anunang
1636,qa0nu2nas0,anunas
1637,qa0nu0ni0mus1,anunimus
1638,qa0nun0si0yu1,anunsiyu
1639,qa0nu0nug2ba0,anunugba
1640,qa0nu0nug2bu0,anunugbu
1641,qa0nu0pug1,anupug
1642,qa0nup2qup0,anup-up
1643,qa2nur0,anur
1645,qa0nus2qa0,anus-a
1646,qa0nut1,anut
1647,qa0nu0ta0si0yun1,anutasiyun
1648,qa0nu2qus0,anuus
1650,qa0nu0wal1,anuwal
1651,qan2yag0,anyag
1652,ka0qan2yag0,kaanyag
1653,ma0qan2yag0,maanyag
1654,qan2yil0,anyil
1655,qan2yu0,anyu
1657,qan2yus0,anyus
1658,qa0pa1,apa
1659,qa2pa0,apa
1660,qa0pa2hap0,apahap
1661,qa0pa2li0,apali
1662,qa0pan1,apan
1663,qa0pan0qa2pan0,apan-apan
1664,qa0pan1,apan
1665,qa0pan0qa0pan1,apan-apan
1666,qa0pan0qa0pan1,apan-apan
1667,qap0qan0da0wun1,ap-andawun
1668,qap2qap0,ap-ap
1669,qa0pa0pa2ŋig0,apapangig
1670,qa0pa0paŋi0gun0,apapangigun
1671,qa0pa0ra0dur1,aparadur
1672,qa0pa0ra2tu0,aparatu
1673,qa0pa0ris2yun0,aparisyun
1674,qa0qartmin0,apartmin
1675,qa0qartmin0,apartmint
1676,qa2pas0,apas
1678,qa0pas1,apas
1679,qa0pas0qa0pas1,apas-apas
1680,qa0pas0qa2pas0,apas-apas
1681,pa0qa2pas0,paapas
1682,qap0su0nun1,apsunun
1683,qa0lap0su0nun1,alapsunun
1684,qa0pat1,apat
1686,qa2paw0,apaw
1687,qa0pay1,apay
1688,qa0pay1,apay
1689,qa0pa2yud0,apayud
1690,pa0ŋa0pa2yud0,pangapayud
1691,qap2du0,apdu
1693,qa2pid0,apid
1694,qa0pid0qa0pid1,apid-apid
1695,qa0pi0da2bit0,apidabit
1696,qa0pi2ki0,apiki
1697,qa0pik2ta0,apikta
